ts,price,imbalance,total_buy,total_sell
1727881283.007,61145,5134.602392000127,2707.507642000061,2427.094750000066
1727881284.008,61144,5134.686846000128,2707.5755120000613,2427.1113340000666
1727881285.007,61144,5134.688686000129,2707.5773420000614,2427.1113440000668
1727881286.008,61144,5134.747146000128,2707.598972000061,2427.148174000067
1727881287.008,61144,5134.770636000128,2707.6170420000612,2427.1535940000667
1727881288.008,61144,5134.781516000128,2707.622162000061,2427.1593540000667
1727881289.007,61148,5134.865771000128,2707.705777000061,2427.159994000067
1727881290.007,61144,5135.270995000128,2708.102041000061,2427.168954000067
1727881291.008,61144,5135.374554000127,2708.1313610000607,2427.243193000067
1727881292.008,61138,5137.140206000128,2708.141251000061,2428.9989550000673
1727881293.009,61136,5137.373723000128,2708.3746110000607,2428.9991120000677
1727881294.007,61133,5138.113014000128,2708.729141000061,2429.383873000067
1727881295.007,61123,5139.859606000128,2708.7468510000613,2431.112755000067
1727881296.007,61122,5139.880702000128,2708.7560970000613,2431.124605000067
1727881297.007,61120,5140.801614000128,2708.7659070000614,2432.035707000067
1727881298.007,61115,5141.001439000129,2708.771512000061,2432.229927000067
1727881299.009,61105,5141.682257000129,2708.954322000061,2432.7279350000676
1727881300.007,61102,5141.814377000129,2708.962742000061,2432.8516350000677
1727881301.007,61101,5141.875672000129,2708.973957000061,2432.9017150000677
1727881302.008,61101,5142.102471000129,2708.981337000061,2433.1211340000677
1727881303.009,61101,5142.149483000129,2709.0234470000614,2433.126036000068
1727881304.007,61093,5143.15517200013,2709.0301770000615,2434.124995000068
1727881305.009,61082,5144.363867000129,2709.0937170000616,2435.270150000067
1727881306.007,61085,5144.459959000129,2709.1689990000614,2435.2909600000676
1727881307.008,61085,5144.477191000129,2709.1791010000616,2435.298090000068
1727881308.007,61088,5145.12692100013,2709.8274310000616,2435.299490000068
1727881309.007,61088,5145.15284800013,2709.8533480000615,2435.2995000000683
1727881310.007,61089,5145.16499300013,2709.865403000062,2435.2995900000683
1727881311.008,61099,5146.070301000131,2710.4768110000623,2435.593490000069
